Date,Movement,Open,High,Low,Close,Volume,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,trend_macd,trend_macd_signal,trend_macd_diff,momentum_rsi
1384923600,1,1789.589966,1795.72998,1777.22998,1781.369995,3109140000,1798.540913,1743.228094,1770.884503,0,0,17.30790874,17.86565709,-0.55774835,55.3075751
1385010000,1,1783.52002,1797.160034,1783.52002,1795.849976,3256630000,1801.382396,1744.764613,1773.073505,0,0,17.43446989,17.77941965,-0.344949762,64.90694649
1385096400,0,1797.209961,1804.839966,1794.699951,1804.76001,3055140000,1806.213184,1744.432824,1775.323004,0,0,18.04571601,17.83267892,0.213037085,69.55048017
1385355600,1,1806.329956,1808.099976,1800.579956,1802.47998,2998540000,1809.830841,1744.852166,1777.341504,0,0,18.13708062,17.89355926,0.243521358,66.9353571
1385442000,1,1802.869995,1808.420044,1800.77002,1802.75,3427120000,1813.165112,1744.597901,1778.881506,0,0,18.02351226,17.91954986,0.103962398,67.10437528
1385528400,0,1803.47998,1808.27002,1802.77002,1807.22998,2613590000,1816.759444,1745.39556,1781.077502,0,0,18.08651537,17.95294297,0.133572408,70.03654754
1385701200,0,1808.689941,1813.550049,1803.97998,1805.810059,1598300000,1818.891698,1748.190309,1783.541003,0,0,17.8164926,17.92565289,-0.109160294,67.82558737
1385960400,0,1806.550049,1810.02002,1798.599976,1800.900024,3095430000,1820.085882,1750.922125,1785.504004,0,0,17.01021564,17.74256544,-0.732349804,60.23813433
1386046800,0,1800.099976,1800.099976,1787.849976,1795.150024,3475680000,1820.668492,1753.061512,1786.865002,0,0,15.72597909,17.33924817,-1.613269078,52.32825483
1386133200,0,1793.150024,1799.800049,1779.089966,1792.810059,3610540000,1820.302883,1756.41113,1788.357007,0,0,14.35393355,16.74218525,-2.388251698,49.28919333
1386219600,1,1792.819946,1792.819946,1783.380005,1785.030029,3336880000,1819.961792,1758.206225,1789.084009,0,0,12.49476233,15.89270066,-3.397938336,40.30833385
1386306000,1,1788.359985,1806.040039,1788.359985,1805.089966,3150030000,1816.513296,1767.448716,1791.981006,0,0,12.49597914,15.21335636,-2.71737722,61.29142836
1386565200,0,1806.209961,1811.52002,1806.209961,1808.369995,3129500000,1817.261742,1770.47627,1793.869006,0,0,12.6161829,14.69392167,-2.07773877,63.69895441
1386651600,0,1807.599976,1808.52002,1801.75,1802.619995,3117150000,1816.658778,1774.152232,1795.405505,0,0,12.107896,14.17671653,-2.068820529,56.58074764
1386738000,0,1802.76001,1802.969971,1780.089966,1782.219971,3472240000,1814.142135,1778.121879,1796.132007,0,0,9.944331472,13.33023952,-3.385908049,38.82159023
1386824400,0,1781.709961,1782.98999,1772.280029,1775.5,3306640000,1815.081129,1776.532885,1795.807007,0,1,7.599839278,12.18415947,-4.584320195,34.68382974
1386910800,1,1777.97998,1780.920044,1772.449951,1775.319946,3061070000,1816.295838,1773.78817,1795.042004,0,0,5.662015281,10.87973063,-5.217715353,34.56991665
1387170000,0,1777.47998,1792.219971,1777.47998,1786.540039,3209890000,1815.987746,1772.932261,1794.460004,0,0,4.974302871,9.698645082,-4.724342211,47.06946844
1387256400,1,1786.469971,1786.77002,1777.050049,1781,3270030000,1816.263092,1771.603912,1793.933502,0,0,3.936869206,8.546289907,-4.6094207,42.44935792
1387342800,0,1781.459961,1811.079956,1767.98999,1810.650024,4327770000,1818.40141,1771.743597,1795.072504,0,0,5.444444526,7.925920831,-2.481476304,64.16836074
1387429200,1,1809,1810.880005,1801.349976,1809.599976,3497210000,1819.738077,1773.229928,1796.484003,0,0,6.479783817,7.636693428,-1.156909611,63.19382812
1387515600,1,1810.390015,1823.75,1810.25,1818.319946,5097700000,1822.821254,1772.393748,1797.607501,0,0,7.912713531,7.691897448,0.220816082,67.86952482
1387774800,1,1822.920044,1829.75,1822.920044,1827.98999,2851540000,1827.293003,1770.244997,1798.769,1,0,9.716605409,8.09683904,1.619766368,72.36207095
1387861200,1,1828.02002,1833.319946,1828.02002,1833.319946,1307630000,1832.745971,1767.876026,1800.310998,1,0,11.44436214,8.76634366,2.67801848,74.61904438
1388034000,0,1834.959961,1842.839966,1834.959961,1842.02002,1982270000,1839.70153,1764.847469,1802.274499,1,0,13.36162062,9.685399051,3.676221564,78.00237186
1388120400,0,1842.969971,1844.890015,1839.810059,1841.400024,2052920000,1845.281881,1762.684123,1803.983002,0,0,14.66201865,10.68072297,3.981295679,77.15665824
1388379600,1,1841.469971,1842.469971,1838.77002,1841.069946,2293860000,1850.258627,1761.233365,1805.745996,0,0,15.48742948,11.64206427,3.845365206,76.64617487
1388466000,0,1842.609985,1849.439941,1842.410034,1848.359985,2312840000,1856.441102,1759.796886,1808.118994,0,0,16.53916552,12.62148452,3.917681001,80.01563101
1388638800,0,1845.859985,1845.859985,1827.73999,1831.97998,3080600000,1859.00334,1760.917644,1809.960492,0,0,15.86802766,13.27079315,2.597234511,58.23326652
1388725200,0,1833.209961,1838.23999,1829.130005,1831.369995,2774270000,1861.123886,1762.653092,1811.888489,0,0,15.1127154,13.6391776,1.473537802,57.55997398
1388984400,1,1832.310059,1837.160034,1823.72998,1826.77002,3294850000,1861.939427,1766.011549,1813.975488,0,0,13.98177229,13.70769654,0.274075751,52.29851448
1389070800,0,1828.709961,1840.099976,1828.709961,1837.880005,3511750000,1864.53227,1766.69771,1815.61499,0,0,13.82263592,13.73068442,0.091951507,61.98287274
1389157200,1,1837.900024,1840.02002,1831.400024,1837.48999,3652140000,1866.806931,1767.335049,1817.07099,0,0,13.50932121,13.68641177,-0.177090567,61.47731636
1389243600,1,1839,1843.22998,1830.380005,1838.130005,3581150000,1868.944302,1768.748678,1818.84649,0,0,13.16094966,13.58131935,-0.420369687,62.06320527
1389330000,0,1840.060059,1843.150024,1832.430054,1842.369995,3335710000,1869.872537,1773.835447,1821.853992,0,0,13.07625949,13.48030738,-0.404047893,66.01430082
1389589200,1,1841.26001,1843.449951,1815.52002,1819.199951,3591350000,1866.873617,1781.204361,1824.038989,0,0,11.01256698,12.9867593,-1.974192318,39.84687147
1389675600,1,1821.359985,1839.26001,1821.359985,1838.880005,3353270000,1863.808742,1790.625242,1827.216992,0,0,10.84013338,12.55743412,-1.717300737,56.67704065
1389762000,0,1840.52002,1850.839966,1840.52002,1848.380005,3777800000,1862.630049,1797.987932,1830.30899,0,0,11.3393363,12.31381455,-0.974478252,62.51816361
1389848400,0,1847.98999,1847.98999,1840.300049,1845.890015,3491310000,1856.782092,1810.324891,1833.553491,0,0,11.40259481,12.1315706,-0.728975791,60.06882259
1389934800,1,1844.22998,1846.040039,1835.22998,1838.699951,3626120000,1855.606079,1814.305896,1834.955988,0,0,10.74864587,11.85498566,-1.106339789,53.13310642
1390280400,1,1841.050049,1849.310059,1832.380005,1843.800049,3782470000,1853.848189,1819.483793,1836.665991,0,0,10.52064644,11.58811781,-1.067471375,57.17966579
1390366800,0,1844.709961,1846.869995,1840.880005,1844.859985,3374170000,1853.194642,1822.791344,1837.992993,0,0,10.3066743,11.33182911,-1.025154811,58.04826358
1390453200,0,1842.290039,1842.290039,1820.060059,1828.459961,3972250000,1853.154354,1822.878629,1838.016492,0,0,8.71331331,10.80812595,-2.09481264,42.61536178
1390539600,0,1826.959961,1826.959961,1790.290039,1790.290039,4618450000,1862.029109,1809.700883,1835.864996,0,1,4.32076248,9.510653256,-5.189890776,24.86346634
1390798800,1,1791.030029,1795.97998,1772.880005,1781.560059,4045200000,1868.323751,1797.360245,1832.841998,0,1,0.133657157,7.635254036,-7.501596879,22.40092063
1390885200,0,1783,1793.869995,1779.48999,1792.5,3437830000,1869.906388,1790.887606,1830.396997,0,0,-2.275659778,5.653071274,-7.928731052,32.12174179
1390971600,1,1790.150024,1790.150024,1770.449951,1774.199951,3964020000,1873.473384,1780.63361,1827.053497,0,1,-5.597200776,3.403016864,-9.000217639,25.86736832
1391058000,0,1777.170044,1798.77002,1777.170044,1794.189941,3547510000,1871.839383,1776.850607,1824.344995,0,0,-6.54111887,1.414189717,-7.955308587,40.47533893
1391144400,0,1790.880005,1793.880005,1772.26001,1782.589966,4059690000,1872.71658,1771.034408,1821.875494,0,0,-8.131467305,-0.494941687,-7.636525617,35.75752985
1391403600,1,1782.680054,1784.829956,1739.660034,1741.890015,4726040000,1879.275857,1755.527134,1817.401495,0,1,-12.53152023,-2.902257397,-9.629262838,24.29372618
1391490000,0,1743.819946,1758.72998,1743.819946,1755.199951,4068410000,1881.429007,1746.216977,1813.822992,0,0,-14.77428453,-5.276662823,-9.497621704,32.46383118
1391576400,1,1753.380005,1755.790039,1737.920044,1751.640015,3984290000,1881.514412,1737.507573,1809.510992,0,0,-16.64705162,-7.550740583,-9.096311039,31.41747119
1391662800,1,1752.98999,1774.060059,1752.98999,1773.430054,3825410000,1878.768751,1733.84724,1806.307996,0,0,-16.18637257,-9.27786698,-6.90850559,44.13457418
1391749200,1,1776.01001,1798.030029,1776.01001,1797.02002,3775990000,1875.229572,1733.275421,1804.252496,0,0,-13.75916095,-10.17412577,-3.585035178,54.64100748
1392008400,1,1796.199951,1799.939941,1791.829956,1799.839966,3312160000,1870.805842,1733.446148,1802.125995,0,0,-11.47574692,-10.43445,-1.041296914,55.78787941
1392094800,0,1800.449951,1823.540039,1800.410034,1819.75,3699380000,1870.862567,1733.444428,1802.153497,0,0,-7.967704753,-9.941100953,1.9733962,63.33933942
1392181200,1,1820.119995,1826.550049,1815.969971,1819.26001,3326380000,1868.21372,1734.131275,1801.172498,0,0,-5.167526137,-8.98638599,3.818859853,63.03361865
1392267600,1,1814.819946,1830.25,1809.219971,1829.829956,3289510000,1865.010958,1735.479033,1800.244995,0,0,-2.07157824,-7.60342444,5.5318462,66.9984051
1392354000,1,1828.459961,1841.650024,1825.589966,1838.630005,3114750000,1863.644379,1736.11961,1799.881995,0,0,1.079627904,-5.866813971,6.946441875,70.08102386
1392699600,0,1839.030029,1842.869995,1835.01001,1840.76001,3421110000,1864.017496,1735.952499,1799.984998,0,0,3.706133083,-3.95222456,7.658357644,70.84168418
1392786000,1,1838.900024,1847.5,1826.98999,1828.75,3661570000,1861.424228,1737.040762,1799.232495,0,0,4.763637676,-2.209052113,6.972689789,60.7870603
1392872400,0,1829.23999,1842.790039,1824.579956,1839.780029,3404980000,1860.42261,1737.534385,1798.978497,0,0,6.4177688,-0.483687931,6.90145673,65.91375345
1392958800,1,1841.069946,1846.130005,1835.599976,1836.25,3403880000,1861.691474,1737.044524,1799.367999,0,0,7.359005756,1.084850807,6.274154949,62.87806888
1393218000,0,1836.780029,1858.709961,1836.780029,1847.609985,4014530000,1867.977717,1736.490276,1802.233997,0,0,8.918788434,2.651638332,6.267150102,68.2992885
1393304400,1,1847.660034,1852.910034,1840.189941,1845.119995,3515560000,1873.065023,1737.758964,1805.411993,0,0,9.840570094,4.089424685,5.75114541,65.86653012
1393390800,1,1845.790039,1852.650024,1840.660034,1845.160034,3716730000,1877.652862,1738.437128,1808.044995,0,0,10.45381445,5.362302637,5.091511811,65.88907302
1393477200,1,1844.900024,1854.530029,1841.130005,1854.290039,3547460000,1882.666864,1741.432135,1812.0495,0,0,11.54346425,6.598534959,4.944929288,70.93890652
1393563600,0,1855.119995,1867.920044,1847.670044,1859.449951,3917450000,1888.441447,1742.183553,1815.3125,0,0,12.67724594,7.814277155,4.862968784,73.49743702
1393822800,1,1857.680054,1857.680054,1834.439941,1845.72998,3428220000,1891.100333,1745.838669,1818.469501,0,0,12.32659578,8.71674088,3.609854898,57.86707653
1393909200,0,1849.22998,1876.22998,1849.22998,1873.910034,3765770000,1892.184152,1757.956851,1825.070502,0,0,14.15937736,9.805268175,4.354109182,71.98614859
1393995600,1,1874.050049,1876.530029,1871.109985,1873.810059,3392990000,1892.875894,1769.12612,1831.001007,0,0,15.4259817,10.92941088,4.496570822,71.88753525
1394082000,1,1874.180054,1881.939941,1874.180054,1877.030029,3360450000,1890.02566,1784.515356,1837.270508,0,0,16.49940457,12.04340962,4.455994955,73.24938384
1394168400,0,1878.52002,1883.569946,1870.560059,1878.040039,3564740000,1888.974865,1796.027149,1842.501007,0,0,17.2329486,13.08131742,4.151631181,73.71031601
1394424000,0,1877.859985,1877.869995,1867.040039,1877.170044,3021350000,1890.209316,1802.8077,1846.508508,0,0,17.54187438,13.97342881,3.568445575,72.46924689
1394510400,1,1878.26001,1882.349976,1863.880005,1867.630005,3392400000,1888.586383,1811.209638,1849.89801,0,0,16.8229741,14.54333787,2.279636237,59.74213809
1394596800,0,1866.150024,1868.380005,1854.380005,1868.199951,3270860000,1889.079873,1815.561142,1852.320508,0,0,16.11348412,14.85736712,1.256117001,60.2236778
1394683200,0,1869.060059,1874.400024,1841.859985,1846.339966,3670990000,1887.155203,1820.193808,1853.674506,0,0,13.63016998,14.61192769,-0.98175771,39.37853088
1394769600,1,1845.069946,1852.439941,1839.569946,1841.130005,3285460000,1886.380525,1822.098491,1854.239508,0,0,11.11361449,13.91226505,-2.798650558,35.95604172
1395028800,1,1842.810059,1862.300049,1842.810059,1858.829956,2860490000,1886.584629,1823.914382,1855.249506,0,0,10.42726524,13.21526509,-2.787999852,52.23084169
1395115200,0,1858.920044,1873.76001,1858.920044,1872.25,2930190000,1888.258038,1825.389972,1856.824005,0,0,10.8412428,12.74046063,-1.899217829,60.91908541
1395201600,1,1872.25,1874.140015,1850.349976,1860.77002,3289210000,1886.967218,1829.882794,1858.425006,0,0,10.12625539,12.21761958,-2.09136419,51.64723203
1395288000,0,1860.089966,1873.48999,1854.630005,1872.01001,3327540000,1887.774389,1832.298621,1860.036505,0,0,10.34731853,11.84355937,-1.496240843,58.74138468
1395374400,0,1874.530029,1883.969971,1863.459961,1866.52002,5270710000,1887.034895,1836.065118,1861.550006,0,0,9.964650063,11.46777751,-1.503127447,54.25522915
1395633600,1,1867.670044,1873.339966,1849.689941,1857.439941,3409000000,1886.762111,1837.320897,1862.041504,0,0,8.826944535,10.93961092,-2.112666381,47.35363455
1395720000,0,1859.47998,1871.869995,1855.959961,1865.619995,3200560000,1886.499367,1839.633641,1863.066504,0,0,8.487527764,10.44919429,-1.961666521,53.50196115
1395806400,0,1867.089966,1875.920044,1852.560059,1852.560059,3480850000,1885.892198,1840.980812,1863.436505,0,0,7.083060725,9.775967573,-2.692906848,44.02945978
1395892800,1,1852.109985,1855.550049,1842.109985,1849.040039,3733430000,1886.195499,1840.152512,1863.174005,0,0,5.621176853,8.945009429,-3.323832576,41.73165779
1395979200,1,1850.069946,1866.630005,1850.069946,1857.619995,2955520000,1886.180739,1839.984275,1863.082507,0,0,5.096208181,8.17524918,-3.079040998,49.18946045
1396238400,1,1859.160034,1875.180054,1859.160034,1872.339966,3274300000,1886.338456,1842.487557,1864.413007,0,0,5.801074194,7.700414182,-1.899339989,59.46072667
1396324800,1,1873.959961,1885.839966,1873.959961,1885.52002,3336190000,1888.533028,1841.453984,1864.993506,0,0,7.338610856,7.628053517,-0.289442661,66.46451367
1396411200,0,1886.609985,1893.170044,1883.790039,1890.900024,3131660000,1891.84732,1839.848689,1865.848004,0,0,8.888776813,7.880198176,1.008578637,68.98799519
1396497600,0,1891.430054,1893.800049,1882.650024,1888.77002,3055600000,1893.981407,1838.8886,1866.435004,0,0,9.83208285,8.270575111,1.561507739,66.69535023
1396584000,0,1890.25,1897.280029,1863.26001,1865.089966,3583750000,1892.788739,1838.786261,1865.7875,0,0,8.570086601,8.330477409,0.239609192,46.76115569
1396843200,1,1863.920044,1864.040039,1841.47998,1845.040039,3801540000,1892.137152,1836.224847,1864.181,0,0,5.884253921,7.841232711,-1.956978791,36.19287703
1396929600,1,1845.47998,1854.949951,1837.48999,1851.959961,3721450000,1891.821084,1834.973911,1863.397498,0,0,4.264928602,7.12597189,-2.861043287,41.46149777
1397016000,0,1852.640015,1872.430054,1852.380005,1872.180054,3308650000,1892.216717,1834.976289,1863.596503,0,0,4.560622127,6.612901937,-2.05227981,54.20929071
1397102400,0,1872.280029,1872.530029,1830.869995,1833.079956,3758780000,1893.765762,1832.101242,1862.933502,0,0,1.621221804,5.61456591,-3.993344107,36.48276173
1397188800,1,1830.650024,1835.069946,1814.359985,1815.689941,3743460000,1897.905369,1825.417629,1861.661499,0,1,-2.087440293,4.07416467,-6.161604963,31.24030078
1397448000,1,1818.180054,1834.189941,1815.800049,1830.609985,3111540000,1899.064623,1821.436378,1860.250501,0,0,-3.779095802,2.503512575,-6.282608377,39.80351285
1397534400,1,1831.449951,1844.02002,1816.290039,1842.97998,3736440000,1897.902194,1819.671805,1858.787,0,0,-4.07462008,1.187886044,-5.262506124,46.21173546
1397620800,1,1846.01001,1862.310059,1846.01001,1862.310059,3155080000,1898.00169,1819.726313,1858.864001,0,0,-2.717721174,0.406764601,-3.124485775,54.87356243
1397707200,1,1861.72998,1869.630005,1856.719971,1864.849976,3341430000,1897.266546,1819.745454,1858.506,0,0,-1.421038098,0.041204061,-1.462242159,55.94906368
1398052800,1,1865.790039,1871.890015,1863.180054,1871.890015,2642500000,1897.841972,1819.707027,1858.7745,0,0,0.17267441,0.067498131,0.105176279,59.06893285
1398139200,0,1872.569946,1884.890015,1872.569946,1879.550049,3215440000,1900.024926,1819.735084,1859.880005,0,0,2.030398609,0.460078226,1.570320383,62.4112147
1398225600,1,1879.319946,1879.75,1873.910034,1875.390015,3085720000,1901.041813,1819.695199,1860.368506,0,0,3.130887522,0.994240086,2.136647437,59.37316887
1398312000,0,1881.969971,1884.060059,1870.23999,1878.609985,3191830000,1902.955279,1820.386725,1861.671002,0,0,4.21427801,1.63824767,2.576030339,61.06581296
1398398400,1,1877.719971,1877.719971,1859.699951,1863.400024,3213020000,1903.245612,1821.532391,1862.389001,0,0,3.801732038,2.070944544,1.730787494,49.76518656
1398657600,1,1865,1877.01001,1850.609985,1869.430054,4034680000,1903.887249,1822.07176,1862.979504,0,0,3.916215712,2.439998777,1.476216934,53.68583159
1398744000,1,1870.780029,1880.599976,1870.780029,1878.329956,3647820000,1904.561295,1821.996713,1863.279004,0,0,4.671245352,2.886248092,1.784997259,59.11938355
1398830400,0,1877.099976,1885.199951,1872.689941,1883.949951,3779230000,1904.310322,1822.090679,1863.2005,0,0,5.657877914,3.440574057,2.217303858,62.33870139
1398916800,0,1884.390015,1888.589966,1878.040039,1883.680054,3416740000,1903.04195,1822.637054,1862.839502,0,0,6.344873148,4.021433875,2.323439273,62.06785491
1399003200,1,1885.300049,1891.329956,1878.5,1881.140015,3159560000,1901.759083,1823.156921,1862.458002,0,0,6.608186837,4.538784467,2.06940237,59.2714428
1399262400,0,1879.449951,1885.51001,1866.77002,1884.660034,2733730000,1903.968714,1822.904296,1863.436505,0,0,7.019978999,5.035023374,1.984955626,62.00843848
1399348800,1,1883.689941,1883.689941,1867.719971,1867.719971,3327260000,1904.194482,1824.946522,1864.570502,0,0,5.911264369,5.210271573,0.700992796,45.15753381
1399435200,0,1868.530029,1878.829956,1859.790039,1878.209961,3632950000,1905.487201,1826.278802,1865.883002,0,0,5.812056788,5.330628616,0.481428172,54.07479505
1399521600,1,1877.390015,1889.069946,1870.050049,1875.630005,3393420000,1905.804967,1826.306031,1866.055499,0,0,5.46228733,5.356960359,0.105326971,51.68971067
1399608000,1,1875.27002,1878.569946,1867.02002,1878.47998,3025020000,1905.229413,1831.421588,1868.3255,0,0,5.353351574,5.356238602,-0.002887028,54.26111907
1399867200,1,1880.030029,1897.130005,1880.030029,1896.650024,3005740000,1902.013694,1842.733315,1872.373505,0,0,6.656458391,5.61628256,1.040175831,67.13113239
1399953600,0,1896.75,1902.170044,1896.060059,1897.449951,2915680000,1900.142953,1851.288053,1875.715503,0,0,7.66536579,6.026099206,1.639266584,67.59431994
1400040000,0,1897.130005,1897.130005,1885.77002,1888.530029,2822060000,1897.584538,1858.401473,1877.993005,0,0,7.65690498,6.35226036,1.304644619,57.21961646
1400126400,1,1888.160034,1888.160034,1862.359985,1870.849976,3552640000,1896.913843,1859.92616,1878.420001,0,0,6.152643365,6.312336961,-0.159693596,42.35279873
1400212800,1,1871.189941,1878.280029,1864.819946,1877.859985,3173650000,1896.43538,1861.705623,1879.070502,0,0,5.463178222,6.142505213,-0.679326992,48.47709682
1400472000,0,1876.660034,1886,1872.420044,1885.079956,2664250000,1896.947895,1862.512103,1879.729999,0,0,5.436692639,6.001342699,-0.564650059,54.25282986
1400558400,1,1884.880005,1884.880005,1868.140015,1872.829956,3007700000,1896.886765,1861.901223,1879.393994,0,0,4.376777238,5.676429607,-1.299652368,44.48922549
1400644800,1,1873.339966,1888.800049,1873.339966,1888.030029,2777140000,1897.820416,1862.231574,1880.025995,0,0,4.709022822,5.48294825,-0.773925428,55.86182282
1400731200,1,1888.189941,1896.329956,1885.390015,1892.48999,2759800000,1899.345162,1862.094828,1880.719995,0,0,5.271445477,5.440647695,-0.169202218,58.72471967
1400817600,1,1893.319946,1901.26001,1893.319946,1900.530029,2396280000,1901.334142,1863.818848,1882.576495,0,0,6.293387188,5.611195594,0.682191594,63.63145104
1401163200,0,1902.01001,1912.280029,1902.01001,1911.910034,2911020000,1906.554962,1862.846026,1884.700494,1,0,7.930140925,6.07498466,1.855156265,69.54437132
1401249600,1,1911.77002,1914.459961,1907.300049,1909.780029,2976450000,1910.585128,1861.960868,1886.272998,0,0,8.952210936,6.650429915,2.301781021,67.18532458
1401336000,1,1910.599976,1920.030029,1909.819946,1920.030029,2709050000,1916.645222,1859.508781,1888.077002,1,0,10.46862236,7.414068404,3.054553955,72.38635554
1401422400,1,1920.329956,1924.030029,1916.640015,1923.569946,3263490000,1922.637336,1857.505657,1890.071496,1,0,11.81977999,8.295210721,3.524569267,74.02680844
1401681600,0,1923.869995,1925.880005,1915.97998,1924.969971,2509020000,1928.038949,1856.487039,1892.262994,0,0,12.85536383,9.207241342,3.648122486,74.7123582
1401768000,1,1923.069946,1925.069946,1918.790039,1924.23999,2867180000,1932.53727,1855.946714,1894.241992,0,0,13.46198671,10.05819042,3.403796297,73.54450682
1401854400,1,1923.060059,1928.630005,1918.599976,1927.880005,2793920000,1936.218663,1858.281325,1897.249994,0,0,14.07421967,10.86139627,3.212823401,75.72748519
1401940800,1,1928.52002,1941.73999,1922.930054,1940.459961,3113270000,1942.724273,1858.000714,1900.362494,0,0,15.39702865,11.76852274,3.628505904,81.73689731
1402027200,1,1942.410034,1949.439941,1942.410034,1949.439941,2864300000,1950.047215,1858.058766,1904.052991,0,0,16.97430441,12.80967908,4.164625337,84.83031124
1402286400,0,1948.969971,1955.550049,1947.160034,1951.27002,2812180000,1956.594168,1858.790817,1907.692493,0,0,18.16261162,13.88026559,4.282346037,85.4113704
1402372800,0,1950.339966,1950.859985,1944.640015,1950.790039,2702360000,1962.609456,1858.18953,1910.399493,0,0,18.84835113,14.8738827,3.974468438,84.4326554
1402459200,0,1949.369995,1949.369995,1940.079956,1943.890015,2710620000,1966.610313,1858.83268,1912.721496,0,0,18.62038615,15.62318339,2.997202759,70.94760031
1402545600,1,1943.349976,1943.349976,1925.780029,1930.109985,3040480000,1967.963024,1861.637964,1914.800494,0,0,17.13032131,15.92461097,1.205710341,51.86093405
1402632000,1,1930.800049,1937.300049,1927.689941,1936.160034,2598230000,1967.772549,1868.359446,1918.065997,0,0,16.25029925,15.98974863,0.260550626,57.63470135
1402891200,1,1934.839966,1941.150024,1930.910034,1937.780029,2926130000,1967.692958,1874.431041,1921.061999,0,0,15.50486506,15.89277191,-0.387906857,59.14851412
1402977600,1,1937.150024,1943.689941,1933.550049,1941.98999,2971260000,1968.179283,1879.635719,1923.907501,0,0,15.07997914,15.73021336,-0.650234218,63.10197395
1403064000,1,1942.72998,1957.73999,1939.290039,1956.97998,3065220000,1967.693752,1888.536253,1928.115002,0,0,15.77102238,15.73837516,0.032647216,73.59890924
1403150400,1,1957.5,1959.869995,1952.26001,1959.47998,2952150000,1968.857011,1894.517989,1931.6875,0,0,16.33214147,15.85712842,0.475013046,74.96922382
1403236800,0,1960.449951,1963.910034,1959.170044,1962.869995,4336240000,1970.001254,1900.411747,1935.2065,0,0,16.85607197,16.05691713,0.799154834,76.8492864
1403496000,0,1962.920044,1963.73999,1958.890015,1962.609985,2717630000,1971.098503,1905.522493,1938.310498,0,0,17.0537253,16.25627877,0.797446531,76.34183213
1403582400,1,1961.969971,1968.170044,1948.339966,1949.97998,3089700000,1970.901655,1909.526335,1940.213995,0,0,16.00671568,16.20636615,-0.199650469,55.71992011
1403668800,0,1949.27002,1960.829956,1947.48999,1959.530029,3106710000,1970.972213,1914.430778,1942.701495,0,0,15.76582356,16.11825763,-0.352434074,64.16531446
1403755200,1,1959.890015,1959.890015,1944.689941,1957.219971,2778840000,1971.409476,1917.712509,1944.560992,0,0,15.21314477,15.93723506,-0.724090284,60.92227069
1403841600,0,1956.560059,1961.469971,1952.180054,1960.959961,4290590000,1972.314431,1920.546555,1946.430493,0,0,14.90511194,15.73081044,-0.825698493,64.29354919
1404100800,1,1960.790039,1964.23999,1958.219971,1960.22998,3037350000,1972.688842,1923.698145,1948.193493,0,0,14.43568475,15.4717853,-1.036100548,63.06818643
1404187200,1,1962.290039,1978.579956,1962.290039,1973.319946,3188240000,1974.871147,1926.423835,1950.647491,0,0,14.9476045,15.36694914,-0.419344641,73.51307284
1404273600,1,1973.060059,1976.670044,1972.579956,1974.619995,2851480000,1976.977132,1928.99185,1952.984491,0,0,15.28204576,15.34996846,-0.0679227,74.34455279
1404360000,0,1975.880005,1985.589966,1975.880005,1985.439941,1998090000,1982.49308,1927.9739,1955.23349,1,0,16.23304762,15.5265843,0.706463328,80.28721949
1404705600,0,1984.219971,1984.219971,1974.880005,1977.650024,2681260000,1985.51321,1927.774778,1956.643994,0,0,16.17172468,15.65561237,0.516112304,67.33114522
1404792000,1,1976.390015,1976.390015,1959.459961,1963.709961,3302430000,1986.1837,1928.348282,1957.265991,0,0,14.82735865,15.48996163,-0.662602974,50.50335603
1404878400,0,1965.099976,1974.150024,1965.099976,1972.829956,2858800000,1987.919448,1928.816526,1958.367987,0,0,14.33262865,15.25849503,-0.92586638,58.35942899
1404964800,1,1966.670044,1969.839966,1952.859985,1964.680054,3165690000,1988.269196,1930.545781,1959.407489,0,0,13.13155025,14.83310608,-1.70155583,50.15173088
1405051200,1,1965.76001,1968.670044,1959.630005,1967.569946,2684630000,1986.805957,1935.755016,1961.280487,0,0,12.2714198,14.32076882,-2.049349022,52.86404381
1405310400,0,1969.859985,1979.849976,1969.859985,1977.099976,2744920000,1986.859214,1939.795754,1963.327484,0,0,12.2179135,13.90019776,-1.682284259,60.94907345
1405396800,1,1977.359985,1982.52002,1965.339966,1973.280029,3328740000,1985.691925,1944.513043,1965.102484,0,0,11.73203201,13.46656461,-1.7345326,56.46933227
1405483200,0,1976.349976,1983.939941,1975.670044,1981.569946,3390950000,1985.844859,1948.318105,1967.081482,0,0,11.87896117,13.14904392,-1.270082745,63.2356641
1405569600,1,1979.75,1981.800049,1955.589966,1958.119995,3381680000,1985.779176,1948.497789,1967.138483,0,0,9.98805248,12.51684563,-2.528793151,41.95187316
1405656000,0,1961.540039,1979.910034,1960.819946,1978.219971,3106060000,1986.977422,1949.173543,1968.075482,0,0,9.996164239,12.01270935,-2.016545114,56.44911519
1405915200,1,1976.930054,1976.930054,1965.77002,1973.630005,2611160000,1987.504096,1949.72287,1968.613483,0,0,9.52245207,11.5146579,-1.992205826,52.96382941
1406001600,1,1975.650024,1986.23999,1975.650024,1983.530029,2890480000,1989.445931,1949.873038,1969.659485,0,0,9.83253759,11.17823383,-1.345696245,59.22867994
1406088000,1,1985.319946,1989.22998,1982.439941,1987.01001,2869720000,1990.455993,1952.565979,1971.510986,0,0,10.2410357,10.99079421,-0.749758511,61.31832516
