Date,EUR,AUD,JPY
3/13/2015,1.0524,0.7631,121.17
3/16/2015,1.0575,0.7656,121.3
3/17/2015,1.0605,0.7615,121.28
3/18/2015,1.0643,0.7653,120.92
3/19/2015,1.0621,0.7618,120.9
3/20/2015,1.0792,0.7759,120.28
3/23/2015,1.0928,0.7848,119.74
3/24/2015,1.0908,0.7869,119.9
3/25/2015,1.0986,0.7856,119.37
3/26/2015,1.0919,0.7836,119.01
3/27/2015,1.0891,0.7754,119.15
3/30/2015,1.0818,0.7645,120.11
3/31/2015,1.0741,0.7625,119.96
4/1/2015,1.0768,0.7615,119.62
4/2/2015,1.0874,0.7566,119.74
4/3/2015,1.099,0.7645,118.96
4/6/2015,1.1008,0.7657,119.05
4/7/2015,1.085,0.7646,120.36
4/8/2015,1.0818,0.7715,119.96
4/9/2015,1.0671,0.7706,120.32
4/10/2015,1.0598,0.7674,120.29
4/13/2015,1.0582,0.7579,120.32
4/14/2015,1.0672,0.7638,119.26
4/15/2015,1.0596,0.761,119.23
4/16/2015,1.0742,0.7796,119.18
4/17/2015,1.078,0.7776,119.02
4/20/2015,1.0763,0.7727,119.27
4/21/2015,1.0758,0.7741,119.45
4/22/2015,1.0729,0.7771,119.9
4/23/2015,1.0803,0.7782,119.69
4/24/2015,1.0876,0.7825,118.98
4/27/2015,1.0892,0.7859,119.12
4/28/2015,1.0979,0.8017,118.8
4/29/2015,1.1174,0.8065,118.83
4/30/2015,1.1162,0.7867,119.86
5/1/2015,1.1194,0.7813,120.21
5/4/2015,1.1145,0.7839,120.25
5/5/2015,1.1174,0.7941,119.87
5/6/2015,1.1345,0.8005,119.42
5/7/2015,1.1283,0.7914,119.74
5/8/2015,1.1241,0.7914,119.78
5/11/2015,1.1142,0.7899,120.05
5/12/2015,1.124,0.7989,119.8
5/13/2015,1.1372,0.8118,119.09
5/14/2015,1.1368,0.8082,119.2
5/15/2015,1.1428,0.8053,119.36
5/18/2015,1.1354,0.8001,119.82
5/19/2015,1.1151,0.7918,120.58
5/20/2015,1.1079,0.7877,121.28
5/21/2015,1.1126,0.7888,121.06
5/22/2015,1.1033,0.7828,121.45
5/25/2015,ND,ND,ND
5/26/2015,1.0876,0.7738,123.08
5/27/2015,1.0888,0.7712,123.76
5/28/2015,1.0914,0.7631,124.18
5/29/2015,1.0994,0.7659,123.98
6/1/2015,1.0913,0.7613,124.64
6/2/2015,1.113,0.7748,124.19
6/3/2015,1.1285,0.7803,124.06
6/4/2015,1.1271,0.7673,124.56
6/5/2015,1.1108,0.7622,125.58
6/8/2015,1.1232,0.765,125.08
6/9/2015,1.1284,0.7685,124.16
6/10/2015,1.1307,0.7749,122.72
6/11/2015,1.1236,0.7726,123.62
6/12/2015,1.1278,0.7742,123.23
6/15/2015,1.1266,0.7767,123.38
6/16/2015,1.1238,0.7753,123.39
6/17/2015,1.1244,0.7667,124.25
6/18/2015,1.1404,0.7831,122.87
6/19/2015,1.1335,0.7758,122.7
6/22/2015,1.1378,0.7745,123.28
6/23/2015,1.119,0.7739,123.71
6/24/2015,1.1178,0.7689,124.24
6/25/2015,1.1196,0.7741,123.63
6/26/2015,1.1156,0.765,123.92
6/29/2015,1.118,0.7677,122.5
6/30/2015,1.1154,0.7704,122.1
7/1/2015,1.1084,0.7664,123.02
7/2/2015,1.109,0.763,123.14
7/3/2015,ND,ND,ND
7/6/2015,1.1076,0.7521,122.53
7/7/2015,1.0952,0.7435,122.16
7/8/2015,1.1072,0.7445,120.54
7/9/2015,1.1025,0.7438,121.22
7/10/2015,1.115,0.7427,122.75
7/13/2015,1.102,0.7407,123.35
7/14/2015,1.1015,0.745,123.39
7/15/2015,1.0965,0.7366,123.89
7/16/2015,1.0898,0.743,124.04
7/17/2015,1.0848,0.7371,124
7/20/2015,1.085,0.738,124.24
7/21/2015,1.0927,0.7429,123.93
7/22/2015,1.0884,0.7368,124.08
7/23/2015,1.0976,0.7375,123.88
7/24/2015,1.0976,0.7279,123.74
7/27/2015,1.1112,0.7304,123.24
7/28/2015,1.1055,0.7325,123.52
7/29/2015,1.1026,0.7307,123.86
7/30/2015,1.0914,0.7278,124.38
7/31/2015,1.1028,0.7332,123.94
8/3/2015,1.0962,0.7277,123.98
8/4/2015,1.0953,0.7419,124
8/5/2015,1.0868,0.7346,124.84
8/6/2015,1.0922,0.7343,124.6
8/7/2015,1.0958,0.7393,124.27
8/10/2015,1.0994,0.7404,124.55
8/11/2015,1.1042,0.7288,124.9
8/12/2015,1.1198,0.7375,123.87
8/13/2015,1.1144,0.7361,124.32
8/14/2015,1.111,0.7376,124.27
8/17/2015,1.1078,0.7386,124.33
8/18/2015,1.1028,0.7334,124.39
8/19/2015,1.1061,0.7316,124.1
8/20/2015,1.12,0.7357,123.54
8/21/2015,1.1356,0.7343,122.11
8/24/2015,1.158,0.7202,118.56
8/25/2015,1.141,0.7183,119.91
8/26/2015,1.139,0.7087,119.07
8/27/2015,1.1239,0.7179,120.89
8/28/2015,1.1172,0.7129,121.32
8/31/2015,1.1194,0.71,121.26
9/1/2015,1.1263,0.7036,119.94
9/2/2015,1.1242,0.7011,120
9/3/2015,1.1104,0.7025,120.2
9/4/2015,1.1117,0.6917,119.05
9/7/2015,ND,ND,ND
9/8/2015,1.1182,0.7023,119.72
9/9/2015,1.1165,0.7024,120.94
9/10/2015,1.1262,0.7086,120.71
9/11/2015,1.1338,0.7074,120.66
9/14/2015,1.1307,0.7137,119.92
9/15/2015,1.126,0.7092,120.3
9/16/2015,1.1304,0.7186,120.62
9/17/2015,1.1312,0.7147,120.9
9/18/2015,1.1358,0.7222,119.85
9/21/2015,1.1204,0.7125,120.46
9/22/2015,1.1133,0.7078,120.04
9/23/2015,1.116,0.7004,120.12
9/24/2015,1.1252,0.6998,119.54
9/25/2015,1.1192,0.7014,120.74
9/28/2015,1.1236,0.7005,119.82
9/29/2015,1.1246,0.7007,119.76
9/30/2015,1.1162,0.702,119.81
10/1/2015,1.12,0.7044,119.58
10/2/2015,1.1276,0.7025,119.42
10/5/2015,1.12,0.7088,120.36
10/6/2015,1.1266,0.7143,120.18
10/7/2015,1.1249,0.7213,119.9
10/8/2015,1.1282,0.7225,119.94
10/9/2015,1.1363,0.7328,120.3
10/12/2015,ND,ND,ND
10/13/2015,1.1382,0.7283,119.8
10/14/2015,1.1437,0.7256,119.21
10/15/2015,1.1418,0.7316,118.26
10/16/2015,1.136,0.7261,119.6
10/19/2015,1.132,0.7254,119.5
10/20/2015,1.1359,0.7256,119.79
10/21/2015,1.1345,0.7226,119.91
10/22/2015,1.114,0.722,120.5
10/23/2015,1.1016,0.7215,121.2
10/26/2015,1.1051,0.7262,120.87
10/27/2015,1.1052,0.7233,120.29
10/28/2015,1.1066,0.7143,120.56
10/29/2015,1.0963,0.7081,121.14
10/30/2015,1.1042,0.7133,120.7
11/2/2015,1.1026,0.7141,120.7
11/3/2015,1.0946,0.7173,121.2
11/4/2015,1.0861,0.7148,121.52
11/5/2015,1.0869,0.7148,121.71
11/6/2015,1.0746,0.7034,123.2
11/9/2015,1.0767,0.7046,123.04
11/10/2015,1.0686,0.703,123.22
11/11/2015,ND,ND,ND
11/12/2015,1.0768,0.7116,122.84
11/13/2015,1.0722,0.7118,122.93
11/16/2015,1.0708,0.7085,123.11
11/17/2015,1.0634,0.7115,123.48
11/18/2015,1.0638,0.7078,123.51
11/19/2015,1.0746,0.7208,122.71
11/20/2015,1.066,0.7233,122.8
11/23/2015,1.0602,0.7188,123.02
11/24/2015,1.0652,0.7241,122.47
11/25/2015,1.0616,0.7246,122.7
11/26/2015,ND,ND,ND
11/27/2015,1.0596,0.7192,122.84
11/30/2015,1.0562,0.7235,123.22
12/1/2015,1.062,0.732,122.88
12/2/2015,1.0573,0.7309,123.52
12/3/2015,1.0902,0.731,123.06
12/4/2015,1.0884,0.7346,123.1
12/7/2015,1.084,0.7268,123.31
12/8/2015,1.0876,0.7211,123
12/9/2015,1.0984,0.7204,121.86
12/10/2015,1.0948,0.7299,121.44
12/11/2015,1.1002,0.7214,120.94
12/14/2015,1.1025,0.7258,120.57
12/15/2015,1.0911,0.7176,121.66
12/16/2015,1.0937,0.7207,121.88
12/17/2015,1.0804,0.71,122.75
12/18/2015,1.0847,0.7197,121.2
12/21/2015,1.092,0.7172,120.99
12/22/2015,1.0978,0.7231,120.94
12/23/2015,1.0875,0.7221,120.94
12/24/2015,1.0955,0.7269,120.32
12/25/2015,ND,ND,ND
12/28/2015,1.0983,0.7262,120.3
12/29/2015,1.0916,0.7293,120.44
12/30/2015,1.0912,0.7284,120.6
12/31/2015,1.0859,0.7286,120.27
1/1/2016,ND,ND,ND
1/4/2016,1.0803,0.7166,119.3
1/5/2016,1.0743,0.7151,118.95
1/6/2016,1.0762,0.707,118.54
1/7/2016,1.086,0.7025,118
1/8/2016,1.0885,0.6976,117.74
1/11/2016,1.0878,0.6992,117.48
1/12/2016,1.0837,0.6975,117.78
1/13/2016,1.0862,0.6996,118.06
1/14/2016,1.0862,0.698,118.03
1/15/2016,1.0964,0.6864,116.78
1/18/2016,ND,ND,ND
1/19/2016,1.0906,0.6929,117.66
1/20/2016,1.0908,0.6855,116.38
1/21/2016,1.0833,0.7003,117.61
1/22/2016,1.0814,0.7014,118.37
1/25/2016,1.0832,0.697,118.55
1/26/2016,1.0846,0.7005,118.5
1/27/2016,1.0867,0.7074,118.9
1/28/2016,1.0952,0.7085,118.61
1/29/2016,1.0832,0.7071,121.05
2/1/2016,1.0888,0.7084,121.06
2/2/2016,1.0908,0.7058,120.27
2/3/2016,1.1051,0.7134,117.92
2/4/2016,1.1199,0.7216,116.75
2/5/2016,1.1131,0.7084,116.99
2/8/2016,1.117,0.7103,115.7
2/9/2016,1.13,0.7065,114.8
2/10/2016,1.1222,0.7089,114.03
2/11/2016,1.1362,0.7096,111.72
2/12/2016,1.1235,0.7098,112.96
2/15/2016,ND,ND,ND
2/16/2016,1.114,0.7103,113.9
2/17/2016,1.114,0.7168,114.14
2/18/2016,1.1092,0.715,113.62
2/19/2016,1.1127,0.7125,112.42
2/22/2016,1.1018,0.7238,113.12
2/23/2016,1.1016,0.7209,112.17
2/24/2016,1.1021,0.7177,111.36
2/25/2016,1.1026,0.7208,112.7
2/26/2016,1.0932,0.713,113.78
2/29/2016,1.0868,0.7152,112.9
3/1/2016,1.0847,0.7172,113.94
3/2/2016,1.0845,0.7268,113.81
3/3/2016,1.0948,0.736,113.53
3/4/2016,1.101,0.7425,113.91
3/7/2016,1.1004,0.7467,113.6
3/8/2016,1.1028,0.7451,112.58
3/9/2016,1.1022,0.7528,113.06
3/10/2016,1.1162,0.7444,113.1
3/11/2016,1.118,0.7572,113.66
3/14/2016,1.1107,0.7515,113.59
3/15/2016,1.1112,0.7465,112.88
3/16/2016,1.1075,0.7435,113.69
3/17/2016,1.1316,0.7637,111.3
3/18/2016,1.1292,0.7618,111.38
3/21/2016,1.126,0.7594,111.62
3/22/2016,1.1228,0.7625,111.82
3/23/2016,1.1174,0.7533,112.63
3/24/2016,1.1163,0.7516,112.64
3/25/2016,1.1164,0.7518,113.05
3/28/2016,1.121,0.7549,113.29
3/29/2016,1.1204,0.7567,113.33
3/30/2016,1.133,0.7667,112.6
3/31/2016,1.139,0.7677,112.42
4/1/2016,1.1385,0.7672,112.06
4/4/2016,1.1386,0.7614,111.18
4/5/2016,1.1374,0.7519,110.26
4/6/2016,1.143,0.7613,109.63
4/7/2016,1.1386,0.7504,107.98
4/8/2016,1.1406,0.7554,108.36
4/11/2016,1.1412,0.7599,107.96
4/12/2016,1.1395,0.7659,108.54
4/13/2016,1.1281,0.7649,109.21
4/14/2016,1.1262,0.7705,109.2
4/15/2016,1.1295,0.7717,108.76
4/18/2016,1.1322,0.7746,108.85
4/19/2016,1.1375,0.7806,109.16
4/20/2016,1.133,0.7817,109.51
4/21/2016,1.1301,0.7758,109.41
4/22/2016,1.1239,0.7713,111.5
4/25/2016,1.1274,0.7717,111.08
4/26/2016,1.1318,0.7741,111.23
4/27/2016,1.1322,0.7594,111.26
4/28/2016,1.1325,0.7635,108.55
4/29/2016,1.1441,0.7612,106.9
5/2/2016,1.1516,0.7641,106.48
5/3/2016,1.1508,0.7492,106.34
5/4/2016,1.1486,0.7454,107.12
5/5/2016,1.1404,0.7465,107.32
5/6/2016,1.1421,0.7358,106.66
5/9/2016,1.1402,0.7323,108.39
5/10/2016,1.1386,0.7351,109.22
5/11/2016,1.1444,0.7398,108.48
5/12/2016,1.138,0.7314,108.73
5/13/2016,1.1294,0.7273,109.14
5/16/2016,1.1328,0.73,108.89
5/17/2016,1.1337,0.7352,109.02
5/18/2016,1.1276,0.7285,109.65
5/19/2016,1.1214,0.7213,109.81
5/20/2016,1.1207,0.7215,110.52
5/23/2016,1.1192,0.7203,109.47
5/24/2016,1.1145,0.7184,110
5/25/2016,1.1154,0.7186,110.22
5/26/2016,1.1184,0.7227,109.74
5/27/2016,1.114,0.7205,109.86
5/30/2016,ND,ND,ND
5/31/2016,1.1135,0.7242,110.75
6/1/2016,1.1165,0.7242,109.55
6/2/2016,1.1157,0.7225,108.75
6/3/2016,1.133,0.7339,106.88
6/6/2016,1.1354,0.7362,107.33
6/7/2016,1.135,0.7452,107.3
6/8/2016,1.14,0.7479,106.68
6/9/2016,1.1329,0.7431,106.54
6/10/2016,1.1281,0.7395,107.06
6/13/2016,1.1282,0.7394,106.07
6/14/2016,1.1206,0.736,106.02
6/15/2016,1.1239,0.7404,105.87
6/16/2016,1.1158,0.7312,104.05
6/17/2016,1.1256,0.7385,104.2
6/20/2016,1.1318,0.7458,104.32
6/21/2016,1.1262,0.7461,104.56
6/22/2016,1.1286,0.7491,104.56
6/23/2016,1.1373,0.7598,105.9
6/24/2016,1.1126,0.7451,102.26
6/27/2016,1.1024,0.7357,101.66
6/28/2016,1.1054,0.7353,102.71
6/29/2016,1.1117,0.7444,102.68
6/30/2016,1.1032,0.7432,102.77
7/1/2016,1.1145,0.7485,102.55
7/4/2016,ND,ND,ND
7/5/2016,1.108,0.7456,101.58
7/6/2016,1.1077,0.7511,101.12
7/7/2016,1.1065,0.7488,100.74
7/8/2016,1.1038,0.7559,100.65
7/11/2016,1.1045,0.7534,102.66
7/12/2016,1.1074,0.7631,104.72
7/13/2016,1.1112,0.7624,104.1
7/14/2016,1.1109,0.7632,105.4
7/15/2016,1.1059,0.7587,105.64
7/18/2016,1.1076,0.7597,106
7/19/2016,1.1014,0.7496,106.13
7/20/2016,1.1007,0.7486,106.65
7/21/2016,1.1016,0.7497,105.98
7/22/2016,1.0968,0.7453,106.22
7/25/2016,1.098,0.7458,106.02
7/26/2016,1.0984,0.7516,104.83
7/27/2016,1.0988,0.746,105.65
7/28/2016,1.1094,0.7511,104.86
7/29/2016,1.1168,0.7599,102.32
8/1/2016,1.1176,0.7567,102.26
8/2/2016,1.1225,0.7611,100.82
8/3/2016,1.117,0.7592,101.34
8/4/2016,1.1134,0.7637,101.08
8/5/2016,1.108,0.7615,101.74
8/8/2016,1.1078,0.7656,102.53
8/9/2016,1.111,0.7677,101.96
8/10/2016,1.1171,0.7717,101.27
8/11/2016,1.1168,0.771,101.46
8/12/2016,1.1172,0.7669,101.01
8/15/2016,1.1199,0.7687,101.02
8/16/2016,1.1277,0.7697,100.28
8/17/2016,1.1263,0.7619,100.24
8/18/2016,1.1334,0.7684,100.07
8/19/2016,1.1326,0.762,100.24
8/22/2016,1.1314,0.7629,100.25
8/23/2016,1.1308,0.7632,100.2
8/24/2016,1.1256,0.7605,100.5
8/25/2016,1.1274,0.7611,100.58
8/26/2016,1.1237,0.7614,101.2
8/29/2016,1.1182,0.7576,102.13
8/30/2016,1.115,0.7516,102.92
8/31/2016,1.1146,0.7519,103.38
9/1/2016,1.1194,0.7542,103.22
9/2/2016,1.1158,0.7557,104.18
9/5/2016,ND,ND,ND
9/6/2016,1.1237,0.7674,102.28
9/7/2016,1.1238,0.7675,101.72
9/8/2016,1.1256,0.7666,102.28
9/9/2016,1.1214,0.7549,102.86
9/12/2016,1.123,0.7526,101.96
9/13/2016,1.1242,0.747,102.14
9/14/2016,1.1271,0.7485,102.33
9/15/2016,1.1246,0.7512,102.24
9/16/2016,1.116,0.7489,102.36
9/19/2016,1.1179,0.756,101.82
9/20/2016,1.1172,0.7552,101.66
9/21/2016,1.1165,0.7589,100.62
9/22/2016,1.1229,0.7644,100.8
9/23/2016,1.1223,0.7621,101.04
9/26/2016,1.127,0.7642,100.34
9/27/2016,1.1208,0.7658,100.36
9/28/2016,1.12,0.7659,100.57
9/29/2016,1.1244,0.7676,101.48
9/30/2016,1.1238,0.7667,101.21
10/3/2016,1.121,0.7664,101.54
10/4/2016,1.1212,0.7644,102.66
10/5/2016,1.1196,0.7618,103.53
10/6/2016,1.1158,0.758,104.02
10/7/2016,1.1156,0.7556,103.42
10/10/2016,ND,ND,ND
10/11/2016,1.1062,0.7545,103.36
10/12/2016,1.1014,0.7553,104.48
10/13/2016,1.1038,0.7558,103.62
10/14/2016,1.0985,0.761,104.1
10/17/2016,1.1,0.7626,103.96
10/18/2016,1.0997,0.7679,103.8
10/19/2016,1.0966,0.7715,103.3
10/20/2016,1.0934,0.764,103.92
10/21/2016,1.0866,0.7597,103.96
10/24/2016,1.0888,0.7603,104.2
10/25/2016,1.089,0.7652,104.25
10/26/2016,1.0916,0.7657,104.42
10/27/2016,1.0904,0.7606,105.14
10/28/2016,1.0934,0.7578,105.4
10/31/2016,1.0962,0.7611,105.07
11/1/2016,1.1042,0.7659,104.59
11/2/2016,1.1119,0.7667,103.22
11/3/2016,1.1094,0.7681,103.17
11/4/2016,1.1121,0.7669,103.02
11/7/2016,1.1038,0.77,104.6
11/8/2016,1.1034,0.7733,104.98
11/9/2016,1.0952,0.7674,104.84
11/10/2016,1.0882,0.759,106.56
11/11/2016,ND,ND,ND
11/14/2016,1.0723,0.7532,108.3
11/15/2016,1.0726,0.754,108.94
11/16/2016,1.0699,0.7492,109.16
11/17/2016,1.0656,0.7455,109.64
11/18/2016,1.06,0.7345,110.51
11/21/2016,1.0597,0.7357,111.12
11/22/2016,1.0618,0.7388,110.98
11/23/2016,1.056,0.7391,112.58
11/24/2016,ND,ND,ND
11/25/2016,1.0595,0.7425,113.17
11/28/2016,1.0576,0.7478,112.36
11/29/2016,1.0626,0.7469,112.78
11/30/2016,1.0578,0.7387,114.34
12/1/2016,1.0634,0.7411,114.34
12/2/2016,1.0666,0.7445,113.76
12/5/2016,1.0723,0.7476,114.1
12/6/2016,1.0717,0.7454,113.98
12/7/2016,1.0758,0.7479,113.5
12/8/2016,1.0625,0.7448,114.16
12/9/2016,1.0541,0.7442,115.17
12/12/2016,1.0606,0.7486,115.34
12/13/2016,1.0635,0.7494,115.26
12/14/2016,1.0656,0.7512,115.06
12/15/2016,1.0375,0.7343,118.32
12/16/2016,1.0456,0.7298,117.74
12/19/2016,1.0444,0.7264,116.6
12/20/2016,1.039,0.7252,117.86
12/21/2016,1.0425,0.7244,117.79
12/22/2016,1.0452,0.7216,117.48
12/23/2016,1.0449,0.7174,117.22
12/26/2016,ND,ND,ND
12/27/2016,1.0458,0.7189,117.52
12/28/2016,1.0389,0.7185,117.66
12/29/2016,1.0486,0.722,116.32
12/30/2016,1.0552,0.723,116.78
1/2/2017,ND,ND,ND
1/3/2017,1.0416,0.7231,117.68
1/4/2017,1.0476,0.727,117.38
1/5/2017,1.0598,0.7334,115.46
1/6/2017,1.056,0.7305,116.85
1/9/2017,1.0576,0.7364,116.07
1/10/2017,1.0572,0.737,115.74
1/11/2017,1.0501,0.74,116.26
1/12/2017,1.0666,0.7508,113.87
1/13/2017,1.0625,0.7481,115.03
1/16/2017,ND,ND,ND
1/17/2017,1.0695,0.754,112.96
1/18/2017,1.0682,0.7553,113.4
1/19/2017,1.063,0.7545,115.3
1/20/2017,ND,ND,ND
1/23/2017,1.074,0.7564,112.9
1/24/2017,1.0749,0.7584,113.63
1/25/2017,1.0743,0.7565,113.6
1/26/2017,1.067,0.7531,114.7
1/27/2017,1.069,0.7549,115.16
1/30/2017,1.0681,0.7556,113.86
1/31/2017,1.0794,0.7582,112.72
2/1/2017,1.0758,0.7564,113.29
2/2/2017,1.0802,0.7673,112.48
2/3/2017,1.0792,0.7686,112.42
2/6/2017,1.0731,0.7641,112.32
2/7/2017,1.069,0.7636,112.14
2/8/2017,1.0708,0.7648,111.74
2/9/2017,1.0658,0.7623,113.24
2/10/2017,1.065,0.7686,113.22
2/13/2017,1.0603,0.7644,113.79
2/14/2017,1.0577,0.7638,114.34
2/15/2017,1.0597,0.7698,114.17
2/16/2017,1.066,0.7694,113.36
2/17/2017,1.0614,0.7657,112.86
2/20/2017,ND,ND,ND
2/21/2017,1.0551,0.7672,113.48
2/22/2017,1.0555,0.7683,113.46
2/23/2017,1.0586,0.7716,112.68
2/24/2017,1.058,0.7681,112.26
2/27/2017,1.0624,0.7693,112.01
2/28/2017,1.0618,0.7686,112.06
3/1/2017,1.0564,0.7664,113.66
3/2/2017,1.0514,0.7578,114.45
3/3/2017,1.0552,0.7559,114.6
3/6/2017,1.0586,0.7583,113.92
3/7/2017,1.0582,0.7603,113.99
3/8/2017,1.0547,0.7544,114.58
3/9/2017,1.0586,0.7517,114.71
3/10/2017,1.0667,0.7531,115.02
3/13/2017,1.067,0.7581,114.61
3/14/2017,1.0645,0.7575,114.63
3/15/2017,1.063,0.7593,114.66
3/16/2017,1.0738,0.7673,113.02
3/17/2017,1.0742,0.769,112.67
3/20/2017,1.0754,0.7733,112.59
3/21/2017,1.081,0.7717,111.9
3/22/2017,1.08,0.7674,111.06
3/23/2017,1.0787,0.7644,111.12
3/24/2017,1.0806,0.7619,111.03
3/27/2017,1.0882,0.7623,110.48
3/28/2017,1.0852,0.7651,110.56
3/29/2017,1.0756,0.766,111.05
3/30/2017,1.0726,0.7666,111.36
3/31/2017,1.0698,0.7638,111.41
4/3/2017,1.0655,0.7601,110.96
4/4/2017,1.0664,0.7567,110.74
4/5/2017,1.0661,0.7575,111.2
4/6/2017,1.0651,0.7549,111.02
4/7/2017,1.0616,0.7516,110.76
4/10/2017,1.0606,0.75,110.95
4/11/2017,1.0614,0.7497,109.74
4/12/2017,1.0611,0.7485,109.54
4/13/2017,1.063,0.7585,109.23
4/14/2017,1.0625,0.7575,108.63
4/17/2017,1.066,0.7604,108.46
4/18/2017,1.0706,0.7553,108.4
4/19/2017,1.0707,0.75,109.06
4/20/2017,1.0758,0.754,109.34
4/21/2017,1.0694,0.7539,109.08
4/24/2017,1.0846,0.7558,109.74
4/25/2017,1.0941,0.7538,110.88
4/26/2017,1.0872,0.7462,111.52
4/27/2017,1.0864,0.7452,111.13
4/28/2017,1.0895,0.7475,111.44
5/1/2017,1.0912,0.7534,111.78
5/2/2017,1.091,0.7523,112.06
5/3/2017,1.092,0.7451,112.34
5/4/2017,1.0967,0.7403,112.7
5/5/2017,1.0996,0.7414,112.63
5/8/2017,1.0928,0.7386,112.84
5/9/2017,1.0875,0.7352,114.19
5/10/2017,1.0873,0.7383,114.02
5/11/2017,1.0869,0.7374,113.77
5/12/2017,1.0926,0.7397,113.3
5/15/2017,1.0979,0.7425,113.54
5/16/2017,1.1072,0.7429,113.24
5/17/2017,1.1134,0.7426,111.46
5/18/2017,1.113,0.7432,110.82
5/19/2017,1.119,0.7449,111.47
5/22/2017,1.1236,0.7476,111.15
5/23/2017,1.1198,0.7485,111.64
5/24/2017,1.1175,0.7463,112.02
5/25/2017,1.1218,0.7466,111.7
5/26/2017,1.117,0.744,111.3
5/29/2017,ND,ND,ND
5/30/2017,1.1183,0.7465,110.68
5/31/2017,1.1236,0.7437,110.71
6/1/2017,1.1214,0.7387,111.24
6/2/2017,1.127,0.7441,110.49
6/5/2017,1.125,0.7479,110.49
6/6/2017,1.1266,0.7514,109.34
6/7/2017,1.1236,0.755,109.54
6/8/2017,1.1217,0.7543,110.1
6/9/2017,1.119,0.7532,110.61
6/12/2017,1.1204,0.7539,109.72
6/13/2017,1.1194,0.754,110.12
6/14/2017,1.1277,0.7619,109.16
6/15/2017,1.1152,0.7582,110.66
6/16/2017,1.1194,0.7622,110.84
6/19/2017,1.116,0.7605,111.34
6/20/2017,1.1124,0.7575,111.46
6/21/2017,1.1143,0.7549,111.58
6/22/2017,1.1148,0.7542,111.36
6/23/2017,1.1196,0.7578,111.26
6/26/2017,1.1196,0.759,111.48
6/27/2017,1.13,0.7588,112.42
6/28/2017,1.1364,0.7638,112.18
6/29/2017,1.142,0.768,112.32
6/30/2017,1.1411,0.7676,112.4
7/3/2017,1.1367,0.7652,113.32
7/4/2017,ND,ND,ND
7/5/2017,1.1336,0.7588,113.2
7/6/2017,1.1409,0.7584,113.28
7/7/2017,1.1396,0.7599,114.1
7/10/2017,1.1396,0.7599,114.08
7/11/2017,1.143,0.7614,114.2
7/12/2017,1.1411,0.7673,113.19
7/13/2017,1.1385,0.7728,113.39
7/14/2017,1.1452,0.7813,112.66
7/17/2017,1.147,0.7811,112.76
7/18/2017,1.1578,0.7923,111.89
7/19/2017,1.1518,0.7946,111.77
7/20/2017,1.1634,0.7958,111.68
7/21/2017,1.1655,0.7911,111.18
7/24/2017,1.1642,0.7926,111.1
7/25/2017,1.1656,0.7949,111.57
7/26/2017,1.1632,0.7922,112.1
7/27/2017,1.1656,0.7962,111.62
7/28/2017,1.1754,0.7991,110.87
7/31/2017,1.1826,0.7988,110.38
8/1/2017,1.1799,0.7974,110.33
8/2/2017,1.1861,0.7983,110.43
8/3/2017,1.188,0.7945,110.12
8/4/2017,1.1754,0.7924,110.76
8/7/2017,1.1788,0.7905,110.76
8/8/2017,1.1724,0.7905,110.74
8/9/2017,1.1748,0.7872,110.04
8/10/2017,1.1751,0.7888,109.37
8/11/2017,1.1811,0.788,109.06
8/14/2017,1.1786,0.7864,109.48
8/15/2017,1.1736,0.7822,110.42
8/16/2017,1.1703,0.7882,110.8
8/17/2017,1.1736,0.7918,109.88
8/18/2017,1.1748,0.7933,109.32
8/21/2017,1.1814,0.7936,108.89
8/22/2017,1.1762,0.7913,109.4
8/23/2017,1.1802,0.7893,109.14
8/24/2017,1.1801,0.7905,109.34
8/25/2017,1.1874,0.7929,109.24
8/28/2017,1.1973,0.7956,109.22
8/29/2017,1.2025,0.7973,109.02
8/30/2017,1.1927,0.7905,110.2
8/31/2017,1.1894,0.7932,110.06
9/1/2017,1.1878,0.798,110.09
9/4/2017,ND,ND,ND
9/5/2017,1.1911,0.801,108.94
9/6/2017,1.1943,0.8016,108.75
9/7/2017,1.2028,0.8038,108.26
9/8/2017,1.2041,0.8071,107.72
9/11/2017,1.1964,0.8024,109.03
9/12/2017,1.1968,0.8042,110.01
9/13/2017,1.1898,0.7987,110.58
9/14/2017,1.1886,0.798,110.66
9/15/2017,1.1959,0.8007,110.84
9/18/2017,1.1938,0.7966,111.48
9/19/2017,1.198,0.8014,111.49
9/20/2017,1.1998,0.807,111.5
9/21/2017,1.1946,0.794,112.3
9/22/2017,1.1969,0.7975,112.01
9/25/2017,1.1852,0.7937,111.64
9/26/2017,1.1772,0.788,112.16
9/27/2017,1.1747,0.7866,112.76
9/28/2017,1.1776,0.7831,112.66
9/29/2017,1.1813,0.784,112.64
10/2/2017,1.1745,0.7825,112.6
10/3/2017,1.1759,0.7828,112.8
10/4/2017,1.176,0.7856,112.84
10/5/2017,1.1706,0.78,112.74
10/6/2017,1.1732,0.7765,112.68
10/9/2017,ND,ND,ND
10/10/2017,1.1804,0.7788,112.15
10/11/2017,1.1847,0.7781,112.35
10/12/2017,1.184,0.7827,112.38
10/13/2017,1.1837,0.7885,111.94
10/16/2017,1.181,0.7859,111.72
10/17/2017,1.1754,0.7833,112.32
10/18/2017,1.1775,0.7838,112.94
